subject,list,item,input,output,study,recall,repeat,intrusion,first_input,list length
1,19,16,17,,True,False,0,False,17,30.0
1,19,17,18,8.0,True,True,0,False,18,30.0
1,19,18,19,,True,False,0,False,19,30.0
1,19,19,20,,True,False,0,False,20,30.0
1,19,20,21,4.0,True,True,0,False,21,30.0
1,19,21,22,3.0,True,True,0,False,22,30.0
1,19,22,23,,True,False,0,False,23,30.0
1,19,23,24,,True,False,0,False,24,30.0
1,19,24,25,6.0,True,True,0,False,25,30.0
1,19,25,26,5.0,True,True,0,False,26,30.0
1,19,26,27,1.0,True,True,0,False,27,30.0
1,19,27,28,,True,False,0,False,28,30.0
1,19,28,29,2.0,True,True,0,False,29,30.0
1,19,29,30,7.0,True,True,0,False,30,30.0
1,20,0,1,,True,False,0,False,1,30.0
1,20,1,2,,True,False,0,False,2,30.0
1,20,2,3,,True,False,0,False,3,30.0
1,20,3,4,,True,False,0,False,4,30.0
1,20,4,5,,True,False,0,False,5,30.0
1,20,5,6,,True,False,0,False,6,30.0
1,20,6,7,,True,False,0,False,7,30.0
1,20,7,8,,True,False,0,False,8,30.0
1,20,8,9,,True,False,0,False,9,30.0
1,20,9,10,,True,False,0,False,10,30.0
1,20,10,11,,True,False,0,False,11,30.0
1,20,11,12,,True,False,0,False,12,30.0
1,20,12,13,,True,False,0,False,13,30.0
1,20,13,14,,True,False,0,False,14,30.0
1,20,14,15,,True,False,0,False,15,30.0
1,20,15,16,,True,False,0,False,16,30.0
1,20,16,17,,True,False,0,False,17,30.0
1,20,17,18,,True,False,0,False,18,30.0
1,20,18,19,,True,False,0,False,19,30.0
1,20,19,20,,True,False,0,False,20,30.0
1,20,20,21,,True,False,0,False,21,30.0
1,20,21,22,,True,False,0,False,22,30.0
1,20,22,23,,True,False,0,False,23,30.0
1,20,23,24,,True,False,0,False,24,30.0
1,20,24,25,,True,False,0,False,25,30.0
1,20,25,26,,True,False,0,False,26,30.0
1,20,26,27,,True,False,0,False,27,30.0
1,20,27,28,2.0,True,True,0,False,28,30.0
1,20,28,29,1.0,True,True,0,False,29,30.0
1,20,29,30,,True,False,0,False,30,30.0
1,21,0,1,6.0,True,True,0,False,1,30.0
1,21,1,2,,True,False,0,False,2,30.0
1,21,2,3,5.0,True,True,0,False,3,30.0
1,21,3,4,,True,False,0,False,4,30.0
1,21,4,5,,True,False,0,False,5,30.0
1,21,5,6,,True,False,0,False,6,30.0
1,21,6,7,,True,False,0,False,7,30.0
1,21,7,8,,True,False,0,False,8,30.0
1,21,8,9,,True,False,0,False,9,30.0
1,21,9,10,,True,False,0,False,10,30.0
1,21,10,11,,True,False,0,False,11,30.0
1,21,11,12,,True,False,0,False,12,30.0
1,21,12,13,,True,False,0,False,13,30.0
1,21,13,14,9.0,True,True,0,False,14,30.0
1,21,14,15,,True,False,0,False,15,30.0
1,21,15,16,,True,False,0,False,16,30.0
1,21,16,17,,True,False,0,False,17,30.0
1,21,17,18,,True,False,0,False,18,30.0
1,21,18,19,,True,False,0,False,19,30.0
1,21,19,20,,True,False,0,False,20,30.0
1,21,20,21,,True,False,0,False,21,30.0
1,21,21,22,,True,False,0,False,22,30.0
1,21,22,23,,True,False,0,False,23,30.0
1,21,23,24,,True,False,0,False,24,30.0
1,21,24,25,3.0,True,True,0,False,25,30.0
1,21,25,26,8.0,True,True,0,False,26,30.0
1,21,26,27,7.0,True,True,0,False,27,30.0
1,21,27,28,4.0,True,True,0,False,28,30.0
1,21,28,29,1.0,True,True,0,False,29,30.0
1,21,29,30,2.0,True,True,0,False,30,30.0
1,22,0,1,,True,False,0,False,1,30.0
1,22,1,2,,True,False,0,False,2,30.0
1,22,2,3,,True,False,0,False,3,30.0
1,22,3,4,,True,False,0,False,4,30.0
1,22,4,5,,True,False,0,False,5,30.0
1,22,5,6,,True,False,0,False,6,30.0
1,22,6,7,,True,False,0,False,7,30.0
1,22,7,8,,True,False,0,False,8,30.0
1,22,8,9,1.0,True,True,0,False,9,30.0
1,22,9,10,,True,False,0,False,10,30.0
1,22,10,11,,True,False,0,False,11,30.0
1,22,11,12,,True,False,0,False,12,30.0
1,22,12,13,,True,False,0,False,13,30.0
1,22,13,14,,True,False,0,False,14,30.0
1,22,14,15,,True,False,0,False,15,30.0
1,22,15,16,,True,False,0,False,16,30.0
1,22,16,17,,True,False,0,False,17,30.0
1,22,17,18,,True,False,0,False,18,30.0
1,22,18,19,,True,False,0,False,19,30.0
1,22,19,20,,True,False,0,False,20,30.0
1,22,20,21,,True,False,0,False,21,30.0
1,22,21,22,,True,False,0,False,22,30.0
1,22,22,23,,True,False,0,False,23,30.0
1,22,23,24,,True,False,0,False,24,30.0
1,22,24,25,,True,False,0,False,25,30.0
1,22,25,26,,True,False,0,False,26,30.0
1,22,26,27,,True,False,0,False,27,30.0
1,22,27,28,,True,False,0,False,28,30.0
1,22,28,29,,True,False,0,False,29,30.0
1,22,29,30,,True,False,0,False,30,30.0
1,23,0,1,,True,False,0,False,1,30.0
1,23,1,2,,True,False,0,False,2,30.0
1,23,2,3,,True,False,0,False,3,30.0
1,23,3,4,,True,False,0,False,4,30.0
1,23,4,5,,True,False,0,False,5,30.0
1,23,5,6,7.0,True,True,0,False,6,30.0
1,23,6,7,8.0,True,True,0,False,7,30.0
1,23,7,8,,True,False,0,False,8,30.0
1,23,8,9,10.0,True,True,0,False,9,30.0
1,23,9,10,5.0,True,True,0,False,10,30.0
1,23,10,11,,True,False,0,False,11,30.0
1,23,11,12,,True,False,0,False,12,30.0
1,23,12,13,,True,False,0,False,13,30.0
1,23,13,14,,True,False,0,False,14,30.0
1,23,14,15,,True,False,0,False,15,30.0
1,23,15,16,,True,False,0,False,16,30.0
1,23,16,17,,True,False,0,False,17,30.0
1,23,17,18,,True,False,0,False,18,30.0
1,23,18,19,,True,False,0,False,19,30.0
1,23,19,20,,True,False,0,False,20,30.0
1,23,20,21,4.0,True,True,0,False,21,30.0
1,23,21,22,,True,False,0,False,22,30.0
1,23,22,23,,True,False,0,False,23,30.0
1,23,23,24,,True,False,0,False,24,30.0
1,23,24,25,,True,False,0,False,25,30.0
1,23,25,26,9.0,True,True,0,False,26,30.0
1,23,26,27,6.0,True,True,0,False,27,30.0
1,23,27,28,1.0,True,True,0,False,28,30.0
1,23,28,29,3.0,True,True,0,False,29,30.0
1,23,29,30,2.0,True,True,0,False,30,30.0
1,24,0,1,,True,False,0,False,1,30.0
1,24,1,2,,True,False,0,False,2,30.0
1,24,2,3,,True,False,0,False,3,30.0
1,24,3,4,,True,False,0,False,4,30.0
1,24,4,5,,True,False,0,False,5,30.0
1,24,5,6,,True,False,0,False,6,30.0
1,24,6,7,,True,False,0,False,7,30.0
1,24,7,8,,True,False,0,False,8,30.0
1,24,8,9,,True,False,0,False,9,30.0
1,24,9,10,,True,False,0,False,10,30.0
1,24,10,11,,True,False,0,False,11,30.0
1,24,11,12,,True,False,0,False,12,30.0
1,24,12,13,,True,False,0,False,13,30.0
1,24,13,14,,True,False,0,False,14,30.0
1,24,14,15,,True,False,0,False,15,30.0
1,24,15,16,,True,False,0,False,16,30.0
1,24,16,17,6.0,True,True,0,False,17,30.0
1,24,17,18,5.0,True,True,0,False,18,30.0
1,24,18,19,4.0,True,True,0,False,19,30.0
1,24,19,20,,True,False,0,False,20,30.0
1,24,20,21,,True,False,0,False,21,30.0
1,24,21,22,,True,False,0,False,22,30.0
1,24,22,23,7.0,True,True,0,False,23,30.0
1,24,23,24,,True,False,0,False,24,30.0
1,24,24,25,,True,False,0,False,25,30.0
1,24,25,26,,True,False,0,False,26,30.0
1,24,26,27,,True,False,0,False,27,30.0
1,24,27,28,3.0,True,True,0,False,28,30.0
1,24,28,29,2.0,True,True,0,False,29,30.0
1,24,29,30,1.0,True,True,0,False,30,30.0
1,25,0,1,,True,False,0,False,1,30.0
1,25,1,2,,True,False,0,False,2,30.0
1,25,2,3,,True,False,0,False,3,30.0
1,25,3,4,,True,False,0,False,4,30.0
1,25,4,5,,True,False,0,False,5,30.0
1,25,5,6,,True,False,0,False,6,30.0
1,25,6,7,,True,False,0,False,7,30.0
1,25,7,8,,True,False,0,False,8,30.0
1,25,8,9,,True,False,0,False,9,30.0
1,25,9,10,,True,False,0,False,10,30.0
1,25,10,11,,True,False,0,False,11,30.0
1,25,11,12,,True,False,0,False,12,30.0
1,25,12,13,,True,False,0,False,13,30.0
1,25,13,14,,True,False,0,False,14,30.0
1,25,14,15,,True,False,0,False,15,30.0
1,25,15,16,,True,False,0,False,16,30.0
1,25,16,17,,True,False,0,False,17,30.0
1,25,17,18,,True,False,0,False,18,30.0
1,25,18,19,,True,False,0,False,19,30.0
1,25,19,20,,True,False,0,False,20,30.0
1,25,20,21,,True,False,0,False,21,30.0
1,25,21,22,,True,False,0,False,22,30.0
1,25,22,23,,True,False,0,False,23,30.0
1,25,23,24,,True,False,0,False,24,30.0
1,25,24,25,,True,False,0,False,25,30.0
1,25,25,26,,True,False,0,False,26,30.0
1,25,26,27,,True,False,0,False,27,30.0
1,25,27,28,,True,False,0,False,28,30.0
1,25,28,29,1.0,True,True,0,False,29,30.0
1,25,29,30,,True,False,0,False,30,30.0
1,26,0,1,,True,False,0,False,1,30.0
1,26,1,2,,True,False,0,False,2,30.0
1,26,2,3,,True,False,0,False,3,30.0
1,26,3,4,,True,False,0,False,4,30.0
1,26,4,5,,True,False,0,False,5,30.0
1,26,5,6,,True,False,0,False,6,30.0
1,26,6,7,,True,False,0,False,7,30.0
1,26,7,8,,True,False,0,False,8,30.0
1,26,8,9,,True,False,0,False,9,30.0
1,26,9,10,,True,False,0,False,10,30.0
1,26,10,11,,True,False,0,False,11,30.0
1,26,11,12,,True,False,0,False,12,30.0
1,26,12,13,,True,False,0,False,13,30.0
1,26,13,14,,True,False,0,False,14,30.0
1,26,14,15,,True,False,0,False,15,30.0
1,26,15,16,3.0,True,True,0,False,16,30.0
1,26,16,17,,True,False,0,False,17,30.0
1,26,17,18,,True,False,0,False,18,30.0
1,26,18,19,,True,False,0,False,19,30.0
1,26,19,20,4.0,True,True,0,False,20,30.0
1,26,20,21,,True,False,0,False,21,30.0
1,26,21,22,,True,False,0,False,22,30.0
1,26,22,23,,True,False,0,False,23,30.0
1,26,23,24,,True,False,0,False,24,30.0
1,26,24,25,,True,False,0,False,25,30.0
1,26,25,26,,True,False,0,False,26,30.0
1,26,26,27,,True,False,0,False,27,30.0
1,26,27,28,,True,False,0,False,28,30.0
1,26,28,29,1.0,True,True,0,False,29,30.0
1,26,29,30,2.0,True,True,0,False,30,30.0
1,27,0,1,,True,False,0,False,1,30.0
1,27,1,2,,True,False,0,False,2,30.0
1,27,2,3,,True,False,0,False,3,30.0
1,27,3,4,,True,False,0,False,4,30.0
1,27,4,5,,True,False,0,False,5,30.0
1,27,5,6,,True,False,0,False,6,30.0
1,27,6,7,,True,False,0,False,7,30.0
1,27,7,8,,True,False,0,False,8,30.0
1,27,8,9,,True,False,0,False,9,30.0
1,27,9,10,,True,False,0,False,10,30.0
1,27,10,11,,True,False,0,False,11,30.0
1,27,11,12,,True,False,0,False,12,30.0
1,27,12,13,,True,False,0,False,13,30.0
1,27,13,14,,True,False,0,False,14,30.0
1,27,14,15,,True,False,0,False,15,30.0
1,27,15,16,,True,False,0,False,16,30.0
1,27,16,17,,True,False,0,False,17,30.0
1,27,17,18,,True,False,0,False,18,30.0
1,27,18,19,7.0,True,True,0,False,19,30.0
1,27,19,20,,True,False,0,False,20,30.0
1,27,20,21,,True,False,0,False,21,30.0
1,27,21,22,,True,False,0,False,22,30.0
1,27,22,23,,True,False,0,False,23,30.0
1,27,23,24,2.0,True,True,0,False,24,30.0
1,27,24,25,,True,False,0,False,25,30.0
1,27,25,26,1.0,True,True,0,False,26,30.0
1,27,26,27,5.0,True,True,0,False,27,30.0
1,27,27,28,4.0,True,True,0,False,28,30.0
1,27,28,29,3.0,True,True,0,False,29,30.0
1,27,29,30,6.0,True,True,0,False,30,30.0
1,28,0,1,,True,False,0,False,1,30.0
1,28,1,2,,True,False,0,False,2,30.0
1,28,2,3,,True,False,0,False,3,30.0
1,28,3,4,,True,False,0,False,4,30.0
1,28,4,5,,True,False,0,False,5,30.0
1,28,5,6,,True,False,0,False,6,30.0
1,28,6,7,,True,False,0,False,7,30.0
1,28,7,8,,True,False,0,False,8,30.0
1,28,8,9,,True,False,0,False,9,30.0
1,28,9,10,,True,False,0,False,10,30.0
1,28,10,11,,True,False,0,False,11,30.0
1,28,11,12,,True,False,0,False,12,30.0
1,28,12,13,,True,False,0,False,13,30.0
1,28,13,14,,True,False,0,False,14,30.0
1,28,14,15,,True,False,0,False,15,30.0
1,28,15,16,,True,False,0,False,16,30.0
1,28,16,17,,True,False,0,False,17,30.0
1,28,17,18,7.0,True,True,0,False,18,30.0
1,28,18,19,5.0,True,True,0,False,19,30.0
1,28,19,20,,True,False,0,False,20,30.0
1,28,20,21,,True,False,0,False,21,30.0
1,28,21,22,,True,False,0,False,22,30.0
1,28,22,23,8.0,True,True,0,False,23,30.0
1,28,23,24,,True,False,0,False,24,30.0
1,28,24,25,6.0,True,True,0,False,25,30.0
1,28,25,26,4.0,True,True,0,False,26,30.0
1,28,26,27,,True,False,0,False,27,30.0
1,28,27,28,1.0,True,True,0,False,28,30.0
1,28,28,29,2.0,True,True,0,False,29,30.0
1,28,29,30,3.0,True,True,0,False,30,30.0
1,29,0,1,2.0,True,True,0,False,1,30.0
1,29,1,2,,True,False,0,False,2,30.0
1,29,2,3,,True,False,0,False,3,30.0
1,29,3,4,,True,False,0,False,4,30.0
1,29,4,5,,True,False,0,False,5,30.0
1,29,5,6,,True,False,0,False,6,30.0
1,29,6,7,9.0,True,True,0,False,7,30.0
1,29,7,8,4.0,True,True,0,False,8,30.0
1,29,8,9,10.0,True,True,0,False,9,30.0
1,29,9,10,,True,False,0,False,10,30.0
1,29,10,11,,True,False,0,False,11,30.0
1,29,11,12,,True,False,0,False,12,30.0
1,29,12,13,5.0,True,True,0,False,13,30.0
1,29,13,14,7.0,True,True,0,False,14,30.0
1,29,14,15,8.0,True,True,0,False,15,30.0
1,29,15,16,6.0,True,True,0,False,16,30.0
1,29,16,17,,True,False,0,False,17,30.0
1,29,17,18,,True,False,0,False,18,30.0
1,29,18,19,,True,False,0,False,19,30.0
1,29,19,20,,True,False,0,False,20,30.0
1,29,20,21,,True,False,0,False,21,30.0
1,29,21,22,,True,False,0,False,22,30.0
1,29,22,23,,True,False,0,False,23,30.0
1,29,23,24,,True,False,0,False,24,30.0
1,29,24,25,,True,False,0,False,25,30.0
1,29,25,26,,True,False,0,False,26,30.0
1,29,26,27,,True,False,0,False,27,30.0
1,29,27,28,,True,False,0,False,28,30.0
1,29,28,29,3.0,True,True,0,False,29,30.0
1,29,29,30,1.0,True,True,0,False,30,30.0
1,30,0,1,,True,False,0,False,1,30.0
1,30,1,2,,True,False,0,False,2,30.0
1,30,2,3,,True,False,0,False,3,30.0
1,30,3,4,,True,False,0,False,4,30.0
1,30,4,5,,True,False,0,False,5,30.0
1,30,5,6,,True,False,0,False,6,30.0
1,30,6,7,,True,False,0,False,7,30.0
1,30,7,8,,True,False,0,False,8,30.0
1,30,8,9,,True,False,0,False,9,30.0
1,30,9,10,,True,False,0,False,10,30.0
1,30,10,11,,True,False,0,False,11,30.0
1,30,11,12,8.0,True,True,0,False,12,30.0
1,30,12,13,3.0,True,True,0,False,13,30.0
1,30,13,14,,True,False,0,False,14,30.0
1,30,14,15,,True,False,0,False,15,30.0
1,30,15,16,,True,False,0,False,16,30.0
1,30,16,17,,True,False,0,False,17,30.0
1,30,17,18,7.0,True,True,0,False,18,30.0
1,30,18,19,,True,False,0,False,19,30.0
1,30,19,20,,True,False,0,False,20,30.0
1,30,20,21,,True,False,0,False,21,30.0
1,30,21,22,,True,False,0,False,22,30.0
1,30,22,23,,True,False,0,False,23,30.0
1,30,23,24,9.0,True,True,0,False,24,30.0
1,30,24,25,,True,False,0,False,25,30.0
1,30,25,26,6.0,True,True,0,False,26,30.0
1,30,26,27,2.0,True,True,0,False,27,30.0
1,30,27,28,5.0,True,True,0,False,28,30.0
1,30,28,29,4.0,True,True,0,False,29,30.0
1,30,29,30,1.0,True,True,0,False,30,30.0
1,31,0,1,7.0,True,True,0,False,1,30.0
1,31,1,2,,True,False,0,False,2,30.0
1,31,2,3,,True,False,0,False,3,30.0
1,31,3,4,9.0,True,True,0,False,4,30.0
1,31,4,5,6.0,True,True,0,False,5,30.0
1,31,5,6,,True,False,0,False,6,30.0
1,31,6,7,10.0,True,True,0,False,7,30.0
1,31,7,8,,True,False,0,False,8,30.0
1,31,8,9,2.0,True,True,0,False,9,30.0
1,31,9,10,,True,False,0,False,10,30.0
1,31,10,11,4.0,True,True,0,False,11,30.0
1,31,11,12,,True,False,0,False,12,30.0
1,31,12,13,,True,False,0,False,13,30.0
1,31,13,14,,True,False,0,False,14,30.0
1,31,14,15,,True,False,0,False,15,30.0
1,31,15,16,,True,False,0,False,16,30.0
1,31,16,17,,True,False,0,False,17,30.0
1,31,17,18,8.0,True,True,0,False,18,30.0
1,31,18,19,,True,False,0,False,19,30.0
1,31,19,20,,True,False,0,False,20,30.0
1,31,20,21,,True,False,0,False,21,30.0
1,31,21,22,,True,False,0,False,22,30.0
1,31,22,23,,True,False,0,False,23,30.0
1,31,23,24,,True,False,0,False,24,30.0
1,31,24,25,,True,False,0,False,25,30.0
1,31,25,26,3.0,True,True,0,False,26,30.0
1,31,26,27,,True,False,0,False,27,30.0
1,31,27,28,,True,False,0,False,28,30.0
1,31,28,29,5.0,True,True,0,False,29,30.0
1,31,29,30,1.0,True,True,0,False,30,30.0
1,32,0,1,,True,False,0,False,1,30.0
1,32,1,2,,True,False,0,False,2,30.0
1,32,2,3,,True,False,0,False,3,30.0
1,32,3,4,,True,False,0,False,4,30.0
1,32,4,5,,True,False,0,False,5,30.0
1,32,5,6,4.0,True,True,0,False,6,30.0
1,32,6,7,,True,False,0,False,7,30.0
1,32,7,8,,True,False,0,False,8,30.0
1,32,8,9,,True,False,0,False,9,30.0
1,32,9,10,,True,False,0,False,10,30.0
1,32,10,11,,True,False,0,False,11,30.0
1,32,11,12,,True,False,0,False,12,30.0
1,32,12,13,,True,False,0,False,13,30.0
1,32,13,14,,True,False,0,False,14,30.0
1,32,14,15,,True,False,0,False,15,30.0
1,32,15,16,,True,False,0,False,16,30.0
1,32,16,17,,True,False,0,False,17,30.0
1,32,17,18,,True,False,0,False,18,30.0
1,32,18,19,,True,False,0,False,19,30.0
1,32,19,20,,True,False,0,False,20,30.0
1,32,20,21,,True,False,0,False,21,30.0
1,32,21,22,,True,False,0,False,22,30.0
1,32,22,23,,True,False,0,False,23,30.0
1,32,23,24,,True,False,0,False,24,30.0
1,32,24,25,,True,False,0,False,25,30.0
1,32,25,26,3.0,True,True,0,False,26,30.0
1,32,26,27,5.0,True,True,0,False,27,30.0
1,32,27,28,6.0,True,True,0,False,28,30.0
1,32,28,29,2.0,True,True,0,False,29,30.0
1,32,29,30,1.0,True,True,0,False,30,30.0
1,33,0,1,,True,False,0,False,1,30.0
1,33,1,2,,True,False,0,False,2,30.0
1,33,2,3,,True,False,0,False,3,30.0
1,33,3,4,,True,False,0,False,4,30.0
1,33,4,5,,True,False,0,False,5,30.0
1,33,5,6,4.0,True,True,0,False,6,30.0
1,33,6,7,,True,False,0,False,7,30.0
1,33,7,8,,True,False,0,False,8,30.0
1,33,8,9,,True,False,0,False,9,30.0
1,33,9,10,,True,False,0,False,10,30.0
1,33,10,11,,True,False,0,False,11,30.0
1,33,11,12,,True,False,0,False,12,30.0
1,33,12,13,,True,False,0,False,13,30.0
1,33,13,14,,True,False,0,False,14,30.0
1,33,14,15,,True,False,0,False,15,30.0
1,33,15,16,8.0,True,True,0,False,16,30.0
1,33,16,17,,True,False,0,False,17,30.0
1,33,17,18,1.0,True,True,0,False,18,30.0
1,33,18,19,6.0,True,True,0,False,19,30.0
1,33,19,20,,True,False,0,False,20,30.0
1,33,20,21,,True,False,0,False,21,30.0
1,33,21,22,,True,False,0,False,22,30.0
1,33,22,23,,True,False,0,False,23,30.0
1,33,23,24,,True,False,0,False,24,30.0
1,33,24,25,,True,False,0,False,25,30.0
1,33,25,26,5.0,True,True,0,False,26,30.0
1,33,26,27,7.0,True,True,0,False,27,30.0
1,33,27,28,,True,False,0,False,28,30.0
1,33,28,29,2.0,True,True,0,False,29,30.0
1,33,29,30,3.0,True,True,0,False,30,30.0
1,34,0,1,,True,False,0,False,1,30.0
1,34,1,2,,True,False,0,False,2,30.0
1,34,2,3,,True,False,0,False,3,30.0
1,34,3,4,,True,False,0,False,4,30.0
1,34,4,5,,True,False,0,False,5,30.0
1,34,5,6,,True,False,0,False,6,30.0
1,34,6,7,,True,False,0,False,7,30.0
1,34,7,8,,True,False,0,False,8,30.0
1,34,8,9,,True,False,0,False,9,30.0
1,34,9,10,,True,False,0,False,10,30.0
1,34,10,11,,True,False,0,False,11,30.0
1,34,11,12,,True,False,0,False,12,30.0
1,34,12,13,,True,False,0,False,13,30.0
1,34,13,14,,True,False,0,False,14,30.0
1,34,14,15,,True,False,0,False,15,30.0
1,34,15,16,,True,False,0,False,16,30.0
1,34,16,17,,True,False,0,False,17,30.0
1,34,17,18,,True,False,0,False,18,30.0
1,34,18,19,,True,False,0,False,19,30.0
1,34,19,20,,True,False,0,False,20,30.0
1,34,20,21,,True,False,0,False,21,30.0
1,34,21,22,,True,False,0,False,22,30.0
1,34,22,23,,True,False,0,False,23,30.0
1,34,23,24,,True,False,0,False,24,30.0
1,34,24,25,,True,False,0,False,25,30.0
1,34,25,26,,True,False,0,False,26,30.0
1,34,26,27,,True,False,0,False,27,30.0
1,34,27,28,,True,False,0,False,28,30.0
1,34,28,29,,True,False,0,False,29,30.0
1,34,29,30,,True,False,0,False,30,30.0
1,35,0,1,6.0,True,True,0,False,1,30.0
1,35,1,2,8.0,True,True,0,False,2,30.0
1,35,2,3,7.0,True,True,0,False,3,30.0
1,35,3,4,,True,False,0,False,4,30.0
1,35,4,5,5.0,True,True,0,False,5,30.0
1,35,5,6,9.0,True,True,0,False,6,30.0
1,35,6,7,,True,False,0,False,7,30.0
1,35,7,8,,True,False,0,False,8,30.0
1,35,8,9,,True,False,0,False,9,30.0
1,35,9,10,,True,False,0,False,10,30.0
1,35,10,11,,True,False,0,False,11,30.0
1,35,11,12,,True,False,0,False,12,30.0
1,35,12,13,,True,False,0,False,13,30.0
1,35,13,14,,True,False,0,False,14,30.0
1,35,14,15,,True,False,0,False,15,30.0
1,35,15,16,,True,False,0,False,16,30.0
1,35,16,17,,True,False,0,False,17,30.0
1,35,17,18,,True,False,0,False,18,30.0
1,35,18,19,,True,False,0,False,19,30.0
1,35,19,20,,True,False,0,False,20,30.0
1,35,20,21,,True,False,0,False,21,30.0
1,35,21,22,,True,False,0,False,22,30.0
1,35,22,23,,True,False,0,False,23,30.0
1,35,23,24,,True,False,0,False,24,30.0
1,35,24,25,4.0,True,True,0,False,25,30.0
1,35,25,26,,True,False,0,False,26,30.0
1,35,26,27,3.0,True,True,0,False,27,30.0
1,35,27,28,1.0,True,True,0,False,28,30.0
1,35,28,29,2.0,True,True,0,False,29,30.0
1,35,29,30,,True,False,0,False,30,30.0
1,36,0,1,,True,False,0,False,1,30.0
1,36,1,2,,True,False,0,False,2,30.0
1,36,2,3,,True,False,0,False,3,30.0
1,36,3,4,7.0,True,True,0,False,4,30.0
1,36,4,5,8.0,True,True,0,False,5,30.0
1,36,5,6,,True,False,0,False,6,30.0
1,36,6,7,,True,False,0,False,7,30.0
1,36,7,8,,True,False,0,False,8,30.0
1,36,8,9,6.0,True,True,0,False,9,30.0
1,36,9,10,,True,False,0,False,10,30.0
1,36,10,11,4.0,True,True,0,False,11,30.0
1,36,11,12,,True,False,0,False,12,30.0
1,36,12,13,2.0,True,True,0,False,13,30.0
1,36,13,14,,True,False,0,False,14,30.0
1,36,14,15,,True,False,0,False,15,30.0
1,36,15,16,,True,False,0,False,16,30.0
1,36,16,17,,True,False,0,False,17,30.0
1,36,17,18,,True,False,0,False,18,30.0
1,36,18,19,,True,False,0,False,19,30.0
1,36,19,20,,True,False,0,False,20,30.0
1,36,20,21,,True,False,0,False,21,30.0
1,36,21,22,,True,False,0,False,22,30.0
1,36,22,23,,True,False,0,False,23,30.0
1,36,23,24,5.0,True,True,0,False,24,30.0
1,36,24,25,,True,False,0,False,25,30.0
1,36,25,26,,True,False,0,False,26,30.0
1,36,26,27,,True,False,0,False,27,30.0
1,36,27,28,,True,False,0,False,28,30.0
1,36,28,29,3.0,True,True,0,False,29,30.0
1,36,29,30,1.0,True,True,0,False,30,30.0
1,37,0,1,10.0,True,True,0,False,1,30.0
1,37,1,2,,True,False,0,False,2,30.0
1,37,2,3,,True,False,0,False,3,30.0
1,37,3,4,9.0,True,True,0,False,4,30.0
1,37,4,5,,True,False,0,False,5,30.0
1,37,5,6,4.0,True,True,0,False,6,30.0
1,37,6,7,5.0,True,True,0,False,7,30.0
1,37,7,8,7.0,True,True,0,False,8,30.0
1,37,8,9,8.0,True,True,0,False,9,30.0
1,37,9,10,,True,False,0,False,10,30.0
1,37,10,11,,True,False,0,False,11,30.0
1,37,11,12,12.0,True,True,0,False,12,30.0
1,37,12,13,,True,False,0,False,13,30.0
1,37,13,14,,True,False,0,False,14,30.0
1,37,14,15,,True,False,0,False,15,30.0
1,37,15,16,,True,False,0,False,16,30.0
1,37,16,17,,True,False,0,False,17,30.0
1,37,17,18,,True,False,0,False,18,30.0
1,37,18,19,,True,False,0,False,19,30.0
1,37,19,20,6.0,True,True,0,False,20,30.0
1,37,20,21,,True,False,0,False,21,30.0
1,37,21,22,11.0,True,True,0,False,22,30.0
1,37,22,23,,True,False,0,False,23,30.0
1,37,23,24,,True,False,0,False,24,30.0
1,37,24,25,,True,False,0,False,25,30.0
1,37,25,26,1.0,True,True,0,False,26,30.0
1,37,26,27,,True,False,0,False,27,30.0
1,37,27,28,,True,False,0,False,28,30.0
1,37,28,29,3.0,True,True,0,False,29,30.0
1,37,29,30,2.0,True,True,0,False,30,30.0
1,38,0,1,,True,False,0,False,1,30.0
1,38,1,2,,True,False,0,False,2,30.0
1,38,2,3,,True,False,0,False,3,30.0
1,38,3,4,,True,False,0,False,4,30.0
1,38,4,5,,True,False,0,False,5,30.0
1,38,5,6,,True,False,0,False,6,30.0
1,38,6,7,,True,False,0,False,7,30.0
1,38,7,8,,True,False,0,False,8,30.0
1,38,8,9,,True,False,0,False,9,30.0
1,38,9,10,,True,False,0,False,10,30.0
1,38,10,11,,True,False,0,False,11,30.0
1,38,11,12,,True,False,0,False,12,30.0
1,38,12,13,,True,False,0,False,13,30.0
1,38,13,14,,True,False,0,False,14,30.0
1,38,14,15,,True,False,0,False,15,30.0
1,38,15,16,,True,False,0,False,16,30.0
1,38,16,17,4.0,True,True,0,False,17,30.0
1,38,17,18,2.0,True,True,0,False,18,30.0
1,38,18,19,5.0,True,True,0,False,19,30.0
1,38,19,20,7.0,True,True,0,False,20,30.0
1,38,20,21,6.0,True,True,0,False,21,30.0
1,38,21,22,,True,False,0,False,22,30.0
1,38,22,23,,True,False,0,False,23,30.0
1,38,23,24,,True,False,0,False,24,30.0
1,38,24,25,,True,False,0,False,25,30.0
1,38,25,26,8.0,True,True,0,False,26,30.0
1,38,26,27,,True,False,0,False,27,30.0
1,38,27,28,,True,False,0,False,28,30.0
1,38,28,29,3.0,True,True,0,False,29,30.0
1,38,29,30,1.0,True,True,0,False,30,30.0
1,39,0,1,,True,False,0,False,1,30.0
1,39,1,2,,True,False,0,False,2,30.0
1,39,2,3,5.0,True,True,0,False,3,30.0
