subject,list,item,input,output,study,recall,repeat,intrusion,first_input,practice_index
64,9,15,23,,True,False,0,False,23,1
64,9,2,24,,True,False,0,False,24,1
64,9,11,25,,True,False,0,False,25,1
64,9,10,26,,True,False,0,False,26,1
64,9,6,27,,True,False,0,False,27,1
64,9,5,28,,True,False,0,False,28,1
64,9,13,29,,True,False,0,False,29,1
64,9,0,30,,True,False,0,False,30,1
64,9,4,31,,True,False,0,False,31,1
64,9,7,32,,True,False,0,False,32,1
65,0,0,1,2.0,True,True,0,False,1,1
65,0,1,2,,True,False,0,False,2,1
65,0,2,3,,True,False,0,False,3,1
65,0,3,4,9.0,True,True,0,False,4,1
65,0,4,5,1.0,True,True,0,False,5,1
65,0,5,6,,True,False,0,False,6,1
65,0,6,7,8.0,True,True,0,False,7,1
65,0,7,8,7.0,True,True,0,False,8,1
65,0,8,9,,True,False,0,False,9,1
65,0,9,10,6.0,True,True,0,False,10,1
65,0,10,11,,True,False,0,False,11,1
65,0,11,12,,True,False,0,False,12,1
65,0,12,13,5.0,True,True,0,False,13,1
65,0,13,14,3.0,True,True,0,False,14,1
65,0,14,15,10.0,True,True,0,False,15,1
65,0,15,16,4.0,True,True,0,False,16,1
65,0,0,17,,True,False,0,False,17,1
65,0,2,18,,True,False,0,False,18,1
65,0,12,19,,True,False,0,False,19,1
65,0,11,20,,True,False,0,False,20,1
65,0,7,21,,True,False,0,False,21,1
65,0,15,22,,True,False,0,False,22,1
65,0,8,23,,True,False,0,False,23,1
65,0,9,24,,True,False,0,False,24,1
65,0,6,25,,True,False,0,False,25,1
65,0,14,26,,True,False,0,False,26,1
65,0,3,27,,True,False,0,False,27,1
65,0,5,28,,True,False,0,False,28,1
65,0,1,29,,True,False,0,False,29,1
65,0,10,30,,True,False,0,False,30,1
65,0,4,31,,True,False,0,False,31,1
65,0,13,32,,True,False,0,False,32,1
65,1,0,1,7.0,True,True,0,False,1,1
65,1,1,2,8.0,True,True,0,False,2,1
65,1,2,3,9.0,True,True,0,False,3,1
65,1,3,4,,True,False,0,False,4,1
65,1,4,5,2.0,True,True,0,False,5,1
65,1,5,6,4.0,True,True,0,False,6,1
65,1,6,7,3.0,True,True,0,False,7,1
65,1,7,8,,True,False,0,False,8,1
65,1,8,9,,True,False,0,False,9,1
65,1,9,10,,True,False,0,False,10,1
65,1,10,11,1.0,True,True,0,False,11,1
65,1,11,12,10.0,True,True,0,False,12,1
65,1,12,13,5.0,True,True,0,False,13,1
65,1,13,14,6.0,True,True,0,False,14,1
65,1,14,15,,True,False,0,False,15,1
65,1,15,16,,True,False,0,False,16,1
65,1,0,17,,True,False,0,False,17,1
65,1,2,18,,True,False,0,False,18,1
65,1,12,19,,True,False,0,False,19,1
65,1,11,20,,True,False,0,False,20,1
65,1,7,21,,True,False,0,False,21,1
65,1,15,22,,True,False,0,False,22,1
65,1,8,23,,True,False,0,False,23,1
65,1,9,24,,True,False,0,False,24,1
65,1,6,25,,True,False,0,False,25,1
65,1,14,26,,True,False,0,False,26,1
65,1,3,27,,True,False,0,False,27,1
65,1,5,28,,True,False,0,False,28,1
65,1,1,29,,True,False,0,False,29,1
65,1,10,30,,True,False,0,False,30,1
65,1,4,31,,True,False,0,False,31,1
65,1,13,32,,True,False,0,False,32,1
65,2,0,1,10.0,True,True,0,False,1,1
65,2,1,2,,True,False,0,False,2,1
65,2,2,3,,True,False,0,False,3,1
65,2,3,4,,True,False,0,False,4,1
65,2,4,5,,True,False,0,False,5,1
65,2,5,6,,True,False,0,False,6,1
65,2,6,7,,True,False,0,False,7,1
65,2,7,8,5.0,True,True,0,False,8,1
65,2,8,9,9.0,True,True,0,False,9,1
65,2,9,10,2.0,True,True,0,False,10,1
65,2,10,11,3.0,True,True,0,False,11,1
65,2,11,12,4.0,True,True,0,False,12,1
65,2,12,13,7.0,True,True,0,False,13,1
65,2,13,14,1.0,True,True,0,False,14,1
65,2,14,15,6.0,True,True,0,False,15,1
65,2,15,16,8.0,True,True,0,False,16,1
65,2,0,17,,True,False,0,False,17,1
65,2,2,18,,True,False,0,False,18,1
65,2,12,19,,True,False,0,False,19,1
65,2,11,20,,True,False,0,False,20,1
65,2,7,21,,True,False,0,False,21,1
65,2,15,22,,True,False,0,False,22,1
65,2,8,23,,True,False,0,False,23,1
65,2,9,24,,True,False,0,False,24,1
65,2,6,25,,True,False,0,False,25,1
65,2,14,26,,True,False,0,False,26,1
65,2,3,27,,True,False,0,False,27,1
65,2,5,28,,True,False,0,False,28,1
65,2,1,29,,True,False,0,False,29,1
65,2,10,30,,True,False,0,False,30,1
65,2,4,31,,True,False,0,False,31,1
65,2,13,32,,True,False,0,False,32,1
65,3,0,1,,True,False,0,False,1,1
65,3,1,2,,True,False,0,False,2,1
65,3,2,3,,True,False,0,False,3,1
65,3,3,4,,True,False,0,False,4,1
65,3,4,5,1.0,True,True,0,False,5,1
65,3,5,6,,True,False,0,False,6,1
65,3,6,7,5.0,True,True,0,False,7,1
65,3,7,8,2.0,True,True,0,False,8,1
65,3,8,9,,True,False,0,False,9,1
65,3,9,10,,True,False,0,False,10,1
65,3,10,11,3.0,True,True,0,False,11,1
65,3,11,12,,True,False,0,False,12,1
65,3,12,13,,True,False,0,False,13,1
65,3,13,14,,True,False,0,False,14,1
65,3,14,15,4.0,True,True,0,False,15,1
65,3,15,16,,True,False,0,False,16,1
65,3,0,17,,True,False,0,False,17,1
65,3,2,18,,True,False,0,False,18,1
65,3,12,19,,True,False,0,False,19,1
65,3,11,20,,True,False,0,False,20,1
65,3,7,21,,True,False,0,False,21,1
65,3,15,22,,True,False,0,False,22,1
65,3,8,23,,True,False,0,False,23,1
65,3,9,24,,True,False,0,False,24,1
65,3,6,25,,True,False,0,False,25,1
65,3,14,26,,True,False,0,False,26,1
65,3,3,27,,True,False,0,False,27,1
65,3,5,28,,True,False,0,False,28,1
65,3,1,29,,True,False,0,False,29,1
65,3,10,30,,True,False,0,False,30,1
65,3,4,31,,True,False,0,False,31,1
65,3,13,32,,True,False,0,False,32,1
65,4,0,1,6.0,True,True,0,False,1,1
65,4,1,2,5.0,True,True,0,False,2,1
65,4,2,3,7.0,True,True,0,False,3,1
65,4,3,4,,True,False,0,False,4,1
65,4,4,5,,True,False,0,False,5,1
65,4,5,6,,True,False,0,False,6,1
65,4,6,7,10.0,True,True,0,False,7,1
65,4,7,8,9.0,True,True,0,False,8,1
65,4,8,9,,True,False,0,False,9,1
65,4,9,10,,True,False,0,False,10,1
65,4,10,11,,True,False,0,False,11,1
65,4,11,12,4.0,True,True,0,False,12,1
65,4,12,13,3.0,True,True,0,False,13,1
65,4,13,14,1.0,True,True,0,False,14,1
65,4,14,15,2.0,True,True,0,False,15,1
65,4,15,16,8.0,True,True,0,False,16,1
65,4,0,17,,True,False,0,False,17,1
65,4,2,18,,True,False,0,False,18,1
65,4,12,19,,True,False,0,False,19,1
65,4,11,20,,True,False,0,False,20,1
65,4,7,21,,True,False,0,False,21,1
65,4,15,22,,True,False,0,False,22,1
65,4,8,23,,True,False,0,False,23,1
65,4,9,24,,True,False,0,False,24,1
65,4,6,25,,True,False,0,False,25,1
65,4,14,26,,True,False,0,False,26,1
65,4,3,27,,True,False,0,False,27,1
65,4,5,28,,True,False,0,False,28,1
65,4,1,29,,True,False,0,False,29,1
65,4,10,30,,True,False,0,False,30,1
65,4,4,31,,True,False,0,False,31,1
65,4,13,32,,True,False,0,False,32,1
65,5,0,1,,True,False,0,False,1,1
65,5,1,2,9.0,True,True,0,False,2,1
65,5,2,3,,True,False,0,False,3,1
65,5,3,4,6.0,True,True,0,False,4,1
65,5,4,5,3.0,True,True,0,False,5,1
65,5,5,6,4.0,True,True,0,False,6,1
65,5,6,7,5.0,True,True,0,False,7,1
65,5,7,8,,True,False,0,False,8,1
65,5,8,9,8.0,True,True,0,False,9,1
65,5,9,10,,True,False,0,False,10,1
65,5,10,11,7.0,True,True,0,False,11,1
65,5,11,12,10.0,True,True,0,False,12,1
65,5,12,13,,True,False,0,False,13,1
65,5,13,14,1.0,True,True,0,False,14,1
65,5,14,15,2.0,True,True,0,False,15,1
65,5,15,16,,True,False,0,False,16,1
65,5,0,17,,True,False,0,False,17,1
65,5,2,18,,True,False,0,False,18,1
65,5,12,19,,True,False,0,False,19,1
65,5,11,20,,True,False,0,False,20,1
65,5,7,21,,True,False,0,False,21,1
65,5,15,22,,True,False,0,False,22,1
65,5,8,23,,True,False,0,False,23,1
65,5,9,24,,True,False,0,False,24,1
65,5,6,25,,True,False,0,False,25,1
65,5,14,26,,True,False,0,False,26,1
65,5,3,27,,True,False,0,False,27,1
65,5,5,28,,True,False,0,False,28,1
65,5,1,29,,True,False,0,False,29,1
65,5,10,30,,True,False,0,False,30,1
65,5,4,31,,True,False,0,False,31,1
65,5,13,32,,True,False,0,False,32,1
65,6,0,1,,True,False,0,False,1,1
65,6,1,2,,True,False,0,False,2,1
65,6,2,3,,True,False,0,False,3,1
65,6,3,4,,True,False,0,False,4,1
65,6,4,5,2.0,True,True,0,False,5,1
65,6,5,6,3.0,True,True,0,False,6,1
65,6,6,7,,True,False,0,False,7,1
65,6,7,8,,True,False,0,False,8,1
65,6,8,9,,True,False,0,False,9,1
65,6,9,10,,True,False,0,False,10,1
65,6,10,11,,True,False,0,False,11,1
65,6,11,12,,True,False,0,False,12,1
65,6,12,13,,True,False,0,False,13,1
65,6,13,14,1.0,True,True,0,False,14,1
65,6,14,15,4.0,True,True,0,False,15,1
65,6,15,16,,True,False,0,False,16,1
65,6,0,17,,True,False,0,False,17,1
65,6,2,18,,True,False,0,False,18,1
65,6,12,19,,True,False,0,False,19,1
65,6,11,20,,True,False,0,False,20,1
65,6,7,21,,True,False,0,False,21,1
65,6,15,22,,True,False,0,False,22,1
65,6,8,23,,True,False,0,False,23,1
65,6,9,24,,True,False,0,False,24,1
65,6,6,25,,True,False,0,False,25,1
65,6,14,26,,True,False,0,False,26,1
65,6,3,27,,True,False,0,False,27,1
65,6,5,28,,True,False,0,False,28,1
65,6,1,29,,True,False,0,False,29,1
65,6,10,30,,True,False,0,False,30,1
65,6,4,31,,True,False,0,False,31,1
65,6,13,32,,True,False,0,False,32,1
65,7,0,1,2.0,True,True,0,False,1,1
65,7,1,2,,True,False,0,False,2,1
65,7,2,3,5.0,True,True,0,False,3,1
65,7,3,4,4.0,True,True,0,False,4,1
65,7,4,5,3.0,True,True,0,False,5,1
65,7,5,6,,True,False,0,False,6,1
65,7,6,7,,True,False,0,False,7,1
65,7,7,8,,True,False,0,False,8,1
65,7,8,9,,True,False,0,False,9,1
65,7,9,10,7.0,True,True,0,False,10,1
65,7,10,11,,True,False,0,False,11,1
65,7,11,12,,True,False,0,False,12,1
65,7,12,13,6.0,True,True,0,False,13,1
65,7,13,14,1.0,True,True,0,False,14,1
65,7,14,15,,True,False,0,False,15,1
65,7,15,16,,True,False,0,False,16,1
65,7,0,17,,True,False,0,False,17,1
65,7,2,18,,True,False,0,False,18,1
65,7,12,19,,True,False,0,False,19,1
65,7,11,20,,True,False,0,False,20,1
65,7,7,21,,True,False,0,False,21,1
65,7,15,22,,True,False,0,False,22,1
65,7,8,23,,True,False,0,False,23,1
65,7,9,24,,True,False,0,False,24,1
65,7,6,25,,True,False,0,False,25,1
65,7,14,26,,True,False,0,False,26,1
65,7,3,27,,True,False,0,False,27,1
65,7,5,28,,True,False,0,False,28,1
65,7,1,29,,True,False,0,False,29,1
65,7,10,30,,True,False,0,False,30,1
65,7,4,31,,True,False,0,False,31,1
65,7,13,32,,True,False,0,False,32,1
65,8,0,1,6.0,True,True,0,False,1,1
65,8,1,2,5.0,True,True,0,False,2,1
65,8,2,3,,True,False,0,False,3,1
65,8,3,4,3.0,True,True,0,False,4,1
65,8,4,5,1.0,True,True,0,False,5,1
65,8,5,6,4.0,True,True,0,False,6,1
65,8,6,7,,True,False,0,False,7,1
65,8,7,8,8.0,True,True,0,False,8,1
65,8,8,9,,True,False,0,False,9,1
65,8,9,10,,True,False,0,False,10,1
65,8,10,11,9.0,True,True,0,False,11,1
65,8,11,12,7.0,True,True,0,False,12,1
65,8,12,13,,True,False,0,False,13,1
65,8,13,14,2.0,True,True,0,False,14,1
65,8,14,15,,True,False,0,False,15,1
65,8,15,16,,True,False,0,False,16,1
65,8,0,17,,True,False,0,False,17,1
65,8,2,18,,True,False,0,False,18,1
65,8,12,19,,True,False,0,False,19,1
65,8,11,20,,True,False,0,False,20,1
65,8,7,21,,True,False,0,False,21,1
65,8,15,22,,True,False,0,False,22,1
65,8,8,23,,True,False,0,False,23,1
65,8,9,24,,True,False,0,False,24,1
65,8,6,25,,True,False,0,False,25,1
65,8,14,26,,True,False,0,False,26,1
65,8,3,27,,True,False,0,False,27,1
65,8,5,28,,True,False,0,False,28,1
65,8,1,29,,True,False,0,False,29,1
65,8,10,30,,True,False,0,False,30,1
65,8,4,31,,True,False,0,False,31,1
65,8,13,32,,True,False,0,False,32,1
65,9,0,1,8.0,True,True,0,False,1,1
65,9,1,2,7.0,True,True,0,False,2,1
65,9,2,3,,True,False,0,False,3,1
65,9,3,4,11.0,True,True,0,False,4,1
65,9,4,5,,True,False,0,False,5,1
65,9,5,6,,True,False,0,False,6,1
65,9,6,7,9.0,True,True,0,False,7,1
65,9,7,8,5.0,True,True,0,False,8,1
65,9,8,9,6.0,True,True,0,False,9,1
65,9,9,10,10.0,True,True,0,False,10,1
65,9,10,11,3.0,True,True,0,False,11,1
65,9,11,12,,True,False,0,False,12,1
65,9,12,13,4.0,True,True,0,False,13,1
65,9,13,14,1.0,True,True,0,False,14,1
65,9,14,15,,True,False,0,False,15,1
65,9,15,16,2.0,True,True,0,False,16,1
65,9,0,17,,True,False,0,False,17,1
65,9,2,18,,True,False,0,False,18,1
65,9,12,19,,True,False,0,False,19,1
65,9,11,20,,True,False,0,False,20,1
65,9,7,21,,True,False,0,False,21,1
65,9,15,22,,True,False,0,False,22,1
65,9,8,23,,True,False,0,False,23,1
65,9,9,24,,True,False,0,False,24,1
65,9,6,25,,True,False,0,False,25,1
65,9,14,26,,True,False,0,False,26,1
65,9,3,27,,True,False,0,False,27,1
65,9,5,28,,True,False,0,False,28,1
65,9,1,29,,True,False,0,False,29,1
65,9,10,30,,True,False,0,False,30,1
65,9,4,31,,True,False,0,False,31,1
65,9,13,32,,True,False,0,False,32,1
66,0,0,1,8.0,True,True,0,False,1,1
66,0,1,2,7.0,True,True,0,False,2,1
66,0,2,3,,True,False,0,False,3,1
66,0,3,4,,True,False,0,False,4,1
66,0,4,5,4.0,True,True,0,False,5,1
66,0,5,6,,True,False,0,False,6,1
66,0,6,7,9.0,True,True,0,False,7,1
66,0,7,8,10.0,True,True,0,False,8,1
66,0,8,9,11.0,True,True,0,False,9,1
66,0,9,10,12.0,True,True,0,False,10,1
66,0,10,11,6.0,True,True,0,False,11,1
66,0,11,12,2.0,True,True,0,False,12,1
66,0,12,13,5.0,True,True,0,False,13,1
66,0,13,14,1.0,True,True,0,False,14,1
66,0,14,15,3.0,True,True,0,False,15,1
66,0,15,16,,True,False,0,False,16,1
66,0,3,17,,True,False,0,False,17,1
66,0,0,18,,True,False,0,False,18,1
66,0,13,19,,True,False,0,False,19,1
66,0,8,20,,True,False,0,False,20,1
66,0,15,21,,True,False,0,False,21,1
66,0,11,22,,True,False,0,False,22,1
66,0,9,23,,True,False,0,False,23,1
66,0,6,24,,True,False,0,False,24,1
66,0,5,25,,True,False,0,False,25,1
66,0,12,26,,True,False,0,False,26,1
66,0,14,27,,True,False,0,False,27,1
66,0,1,28,,True,False,0,False,28,1
66,0,10,29,,True,False,0,False,29,1
66,0,4,30,,True,False,0,False,30,1
66,0,7,31,,True,False,0,False,31,1
66,0,2,32,,True,False,0,False,32,1
66,1,0,1,3.0,True,True,0,False,1,1
66,1,1,2,11.0,True,True,0,False,2,1
66,1,2,3,10.0,True,True,0,False,3,1
66,1,3,4,4.0,True,True,0,False,4,1
66,1,4,5,7.0,True,True,0,False,5,1
66,1,5,6,5.0,True,True,0,False,6,1
66,1,6,7,,True,False,0,False,7,1
66,1,7,8,9.0,True,True,0,False,8,1
66,1,8,9,1.0,True,True,0,False,9,1
66,1,9,10,,True,False,0,False,10,1
66,1,10,11,8.0,True,True,0,False,11,1
66,1,11,12,2.0,True,True,0,False,12,1
66,1,12,13,,True,False,0,False,13,1
66,1,13,14,,True,False,0,False,14,1
66,1,14,15,6.0,True,True,0,False,15,1
66,1,15,16,,True,False,0,False,16,1
66,1,3,17,,True,False,0,False,17,1
66,1,0,18,,True,False,0,False,18,1
66,1,13,19,,True,False,0,False,19,1
66,1,8,20,,True,False,0,False,20,1
66,1,15,21,,True,False,0,False,21,1
66,1,11,22,,True,False,0,False,22,1
66,1,9,23,,True,False,0,False,23,1
66,1,6,24,,True,False,0,False,24,1
66,1,5,25,,True,False,0,False,25,1
66,1,12,26,,True,False,0,False,26,1
66,1,14,27,,True,False,0,False,27,1
66,1,1,28,,True,False,0,False,28,1
66,1,10,29,,True,False,0,False,29,1
66,1,4,30,,True,False,0,False,30,1
66,1,7,31,,True,False,0,False,31,1
66,1,2,32,,True,False,0,False,32,1
66,2,0,1,14.0,True,True,0,False,1,1
66,2,1,2,12.0,True,True,0,False,2,1
66,2,2,3,2.0,True,True,0,False,3,1
66,2,3,4,,True,False,0,False,4,1
66,2,4,5,13.0,True,True,0,False,5,1
66,2,5,6,4.0,True,True,0,False,6,1
66,2,6,7,3.0,True,True,0,False,7,1
66,2,7,8,1.0,True,True,0,False,8,1
66,2,8,9,7.0,True,True,0,False,9,1
66,2,9,10,8.0,True,True,0,False,10,1
66,2,10,11,11.0,True,True,0,False,11,1
66,2,11,12,9.0,True,True,0,False,12,1
66,2,12,13,5.0,True,True,0,False,13,1
66,2,13,14,,True,False,0,False,14,1
66,2,14,15,10.0,True,True,0,False,15,1
66,2,15,16,6.0,True,True,0,False,16,1
66,2,3,17,,True,False,0,False,17,1
66,2,0,18,,True,False,0,False,18,1
66,2,13,19,,True,False,0,False,19,1
66,2,8,20,,True,False,0,False,20,1
66,2,15,21,,True,False,0,False,21,1
66,2,11,22,,True,False,0,False,22,1
66,2,9,23,,True,False,0,False,23,1
66,2,6,24,,True,False,0,False,24,1
66,2,5,25,,True,False,0,False,25,1
66,2,12,26,,True,False,0,False,26,1
66,2,14,27,,True,False,0,False,27,1
66,2,1,28,,True,False,0,False,28,1
66,2,10,29,,True,False,0,False,29,1
66,2,4,30,,True,False,0,False,30,1
66,2,7,31,,True,False,0,False,31,1
66,2,2,32,,True,False,0,False,32,1
66,3,0,1,5.0,True,True,0,False,1,1
66,3,1,2,6.0,True,True,0,False,2,1
66,3,2,3,,True,False,0,False,3,1
66,3,3,4,,True,False,0,False,4,1
66,3,4,5,7.0,True,True,0,False,5,1
66,3,5,6,,True,False,0,False,6,1
66,3,6,7,,True,False,0,False,7,1
66,3,7,8,,True,False,0,False,8,1
66,3,8,9,8.0,True,True,0,False,9,1
66,3,9,10,9.0,True,True,0,False,10,1
66,3,10,11,10.0,True,True,0,False,11,1
66,3,11,12,,True,False,0,False,12,1
66,3,12,13,3.0,True,True,0,False,13,1
66,3,13,14,2.0,True,True,0,False,14,1
66,3,14,15,4.0,True,True,0,False,15,1
66,3,15,16,1.0,True,True,0,False,16,1
66,3,3,17,,True,False,0,False,17,1
66,3,0,18,,True,False,0,False,18,1
66,3,13,19,,True,False,0,False,19,1
66,3,8,20,,True,False,0,False,20,1
66,3,15,21,,True,False,0,False,21,1
66,3,11,22,,True,False,0,False,22,1
66,3,9,23,,True,False,0,False,23,1
66,3,6,24,,True,False,0,False,24,1
66,3,5,25,,True,False,0,False,25,1
66,3,12,26,,True,False,0,False,26,1
66,3,14,27,,True,False,0,False,27,1
66,3,1,28,,True,False,0,False,28,1
66,3,10,29,,True,False,0,False,29,1
66,3,4,30,,True,False,0,False,30,1
66,3,7,31,,True,False,0,False,31,1
66,3,2,32,,True,False,0,False,32,1
66,4,0,1,10.0,True,True,0,False,1,1
66,4,1,2,11.0,True,True,0,False,2,1
66,4,2,3,12.0,True,True,0,False,3,1
66,4,3,4,7.0,True,True,0,False,4,1
66,4,4,5,1.0,True,True,0,False,5,1
66,4,5,6,3.0,True,True,0,False,6,1
66,4,6,7,4.0,True,True,0,False,7,1
66,4,7,8,2.0,True,True,0,False,8,1
66,4,8,9,,True,False,0,False,9,1
66,4,9,10,5.0,True,True,0,False,10,1
66,4,10,11,,True,False,0,False,11,1
66,4,11,12,6.0,True,True,0,False,12,1
66,4,12,13,,True,False,0,False,13,1
66,4,13,14,8.0,True,True,0,False,14,1
66,4,14,15,,True,False,0,False,15,1
66,4,15,16,9.0,True,True,0,False,16,1
66,4,3,17,,True,False,0,False,17,1
66,4,0,18,,True,False,0,False,18,1
66,4,13,19,,True,False,0,False,19,1
66,4,8,20,,True,False,0,False,20,1
66,4,15,21,,True,False,0,False,21,1
66,4,11,22,,True,False,0,False,22,1
66,4,9,23,,True,False,0,False,23,1
66,4,6,24,,True,False,0,False,24,1
66,4,5,25,,True,False,0,False,25,1
66,4,12,26,,True,False,0,False,26,1
66,4,14,27,,True,False,0,False,27,1
66,4,1,28,,True,False,0,False,28,1
66,4,10,29,,True,False,0,False,29,1
66,4,4,30,,True,False,0,False,30,1
66,4,7,31,,True,False,0,False,31,1
66,4,2,32,,True,False,0,False,32,1
66,5,0,1,1.0,True,True,0,False,1,1
66,5,1,2,,True,False,0,False,2,1
66,5,2,3,2.0,True,True,0,False,3,1
66,5,3,4,3.0,True,True,0,False,4,1
66,5,4,5,4.0,True,True,0,False,5,1
66,5,5,6,8.0,True,True,0,False,6,1
66,5,6,7,5.0,True,True,0,False,7,1
66,5,7,8,7.0,True,True,0,False,8,1
66,5,8,9,6.0,True,True,0,False,9,1
66,5,9,10,13.0,True,True,0,False,10,1
66,5,10,11,14.0,True,True,0,False,11,1
66,5,11,12,12.0,True,True,0,False,12,1
66,5,12,13,9.0,True,True,0,False,13,1
66,5,13,14,,True,False,0,False,14,1
66,5,14,15,10.0,True,True,0,False,15,1
66,5,15,16,11.0,True,True,0,False,16,1
66,5,3,17,,True,False,0,False,17,1
66,5,0,18,,True,False,0,False,18,1
66,5,13,19,,True,False,0,False,19,1
66,5,8,20,,True,False,0,False,20,1
66,5,15,21,,True,False,0,False,21,1
66,5,11,22,,True,False,0,False,22,1
66,5,9,23,,True,False,0,False,23,1
66,5,6,24,,True,False,0,False,24,1
66,5,5,25,,True,False,0,False,25,1
66,5,12,26,,True,False,0,False,26,1
66,5,14,27,,True,False,0,False,27,1
66,5,1,28,,True,False,0,False,28,1
66,5,10,29,,True,False,0,False,29,1
66,5,4,30,,True,False,0,False,30,1
66,5,7,31,,True,False,0,False,31,1
66,5,2,32,,True,False,0,False,32,1
66,6,0,1,,True,False,0,False,1,1
66,6,1,2,3.0,True,True,0,False,2,1
66,6,2,3,,True,False,0,False,3,1
66,6,3,4,,True,False,0,False,4,1
66,6,4,5,1.0,True,True,0,False,5,1
66,6,5,6,12.0,True,True,0,False,6,1
66,6,6,7,13.0,True,True,0,False,7,1
66,6,7,8,11.0,True,True,0,False,8,1
66,6,8,9,2.0,True,True,0,False,9,1
66,6,9,10,9.0,True,True,0,False,10,1
66,6,10,11,7.0,True,True,0,False,11,1
66,6,11,12,8.0,True,True,0,False,12,1
66,6,12,13,10.0,True,True,0,False,13,1
66,6,13,14,5.0,True,True,0,False,14,1
66,6,14,15,6.0,True,True,0,False,15,1
66,6,15,16,4.0,True,True,0,False,16,1
66,6,3,17,,True,False,0,False,17,1
66,6,0,18,,True,False,0,False,18,1
66,6,13,19,,True,False,0,False,19,1
66,6,8,20,,True,False,0,False,20,1
66,6,15,21,,True,False,0,False,21,1
66,6,11,22,,True,False,0,False,22,1
66,6,9,23,,True,False,0,False,23,1
66,6,6,24,,True,False,0,False,24,1
66,6,5,25,,True,False,0,False,25,1
66,6,12,26,,True,False,0,False,26,1
66,6,14,27,,True,False,0,False,27,1
66,6,1,28,,True,False,0,False,28,1
66,6,10,29,,True,False,0,False,29,1
66,6,4,30,,True,False,0,False,30,1
66,6,7,31,,True,False,0,False,31,1
66,6,2,32,,True,False,0,False,32,1
66,7,0,1,1.0,True,True,0,False,1,1
66,7,1,2,2.0,True,True,0,False,2,1
66,7,2,3,,True,False,0,False,3,1
66,7,3,4,3.0,True,True,0,False,4,1
66,7,4,5,,True,False,0,False,5,1
66,7,5,6,9.0,True,True,0,False,6,1
66,7,6,7,11.0,True,True,0,False,7,1
66,7,7,8,12.0,True,True,0,False,8,1
66,7,8,9,,True,False,0,False,9,1
66,7,9,10,8.0,True,True,0,False,10,1
66,7,10,11,10.0,True,True,0,False,11,1
66,7,11,12,,True,False,0,False,12,1
66,7,12,13,5.0,True,True,0,False,13,1
66,7,13,14,6.0,True,True,0,False,14,1
66,7,14,15,7.0,True,True,0,False,15,1
66,7,15,16,4.0,True,True,0,False,16,1
66,7,3,17,,True,False,0,False,17,1
66,7,0,18,,True,False,0,False,18,1
66,7,13,19,,True,False,0,False,19,1
66,7,8,20,,True,False,0,False,20,1
66,7,15,21,,True,False,0,False,21,1
66,7,11,22,,True,False,0,False,22,1
66,7,9,23,,True,False,0,False,23,1
66,7,6,24,,True,False,0,False,24,1
66,7,5,25,,True,False,0,False,25,1
66,7,12,26,,True,False,0,False,26,1
66,7,14,27,,True,False,0,False,27,1
66,7,1,28,,True,False,0,False,28,1
66,7,10,29,,True,False,0,False,29,1
66,7,4,30,,True,False,0,False,30,1
66,7,7,31,,True,False,0,False,31,1
66,7,2,32,,True,False,0,False,32,1
66,8,0,1,3.0,True,True,0,False,1,1
66,8,1,2,2.0,True,True,0,False,2,1
66,8,2,3,4.0,True,True,0,False,3,1
66,8,3,4,9.0,True,True,0,False,4,1
66,8,4,5,1.0,True,True,0,False,5,1
66,8,5,6,,True,False,0,False,6,1
66,8,6,7,5.0,True,True,0,False,7,1
66,8,7,8,6.0,True,True,0,False,8,1
66,8,8,9,10.0,True,True,0,False,9,1
66,8,9,10,,True,False,0,False,10,1
66,8,10,11,,True,False,0,False,11,1
66,8,11,12,,True,False,0,False,12,1
66,8,12,13,8.0,True,True,0,False,13,1
66,8,13,14,,True,False,0,False,14,1
66,8,14,15,,True,False,0,False,15,1
66,8,15,16,7.0,True,True,0,False,16,1
66,8,3,17,,True,False,0,False,17,1
66,8,0,18,,True,False,0,False,18,1
66,8,13,19,,True,False,0,False,19,1
66,8,8,20,,True,False,0,False,20,1
66,8,15,21,,True,False,0,False,21,1
66,8,11,22,,True,False,0,False,22,1
66,8,9,23,,True,False,0,False,23,1
66,8,6,24,,True,False,0,False,24,1
66,8,5,25,,True,False,0,False,25,1
66,8,12,26,,True,False,0,False,26,1
66,8,14,27,,True,False,0,False,27,1
66,8,1,28,,True,False,0,False,28,1
66,8,10,29,,True,False,0,False,29,1
66,8,4,30,,True,False,0,False,30,1
66,8,7,31,,True,False,0,False,31,1
66,8,2,32,,True,False,0,False,32,1
66,9,0,1,3.0,True,True,0,False,1,1
66,9,1,2,,True,False,0,False,2,1
66,9,2,3,8.0,True,True,0,False,3,1
66,9,3,4,,True,False,0,False,4,1
66,9,4,5,10.0,True,True,0,False,5,1
66,9,5,6,9.0,True,True,0,False,6,1
66,9,6,7,6.0,True,True,0,False,7,1
66,9,7,8,7.0,True,True,0,False,8,1
66,9,8,9,11.0,True,True,0,False,9,1
66,9,9,10,13.0,True,True,0,False,10,1
66,9,10,11,1.0,True,True,0,False,11,1
66,9,11,12,2.0,True,True,0,False,12,1
66,9,12,13,4.0,True,True,0,False,13,1
66,9,13,14,14.0,True,True,0,False,14,1
66,9,14,15,5.0,True,True,0,False,15,1
